Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA
Date,,,,,,,,,,,,,,,
2015-01-29,63.51191711425781,169.70274353027344,13.680000305175781,63.57248535480975,169.96318926892573,13.732000350952148,63.413498055439916,166.92182248985472,13.100000381469727,63.549773708629104,168.3500948187939,13.404666900634766,1551300,173585400,53221500
2015-01-30,63.86016082763672,167.56875610351562,13.573332786560059,63.86016082763672,169.85397660051842,13.83133316040039,63.67846192478121,167.29991342019906,13.533332824707031,63.746596847313036,168.50973754446358,13.597332954406738,10474400,197729700,45105000
2015-02-02,63.78427505493164,169.6439666748047,14.062666893005371,63.86013530754236,169.73638416710813,14.130000114440918,63.655312046716794,166.23294202754022,13.553333282470703,63.68565151754805,168.07288212538438,13.597999572753906,6070500,163107000,62238000
2015-02-03,63.587059020996094,172.09719848632812,14.557332992553711,63.716022080427535,172.10560823370346,14.691332817077637,63.54912598574281,170.17325083869258,14.084667205810547,63.67050706833846,170.55131769821415,14.214667320251465,1237200,124212900,72393000
2015-02-04,63.609825134277344,171.4418182373047,14.569999694824219,63.61741289990844,172.55082763874626,14.76533317565918,63.38982623313046,170.97973098670406,14.453332901000977,63.4581045482716,171.3241971934911,14.552666664123535,2945700,134306700,49581000
2015-02-05,63.47325134277344,173.17257690429688,14.732666969299316,63.54152963322831,173.32381132420377,15.031999588012695,63.42773634098171,172.03837644380494,14.642666816711426,63.48842686854886,172.11398724389065,14.658666610717773,2128200,97953200,52843500
2015-02-06,63.0635986328125,172.69374084472656,14.490667343139648,63.28359745326491,174.1136038430729,14.893333435058594,63.04842889488385,172.1644394662394,14.433333396911621,63.253252189640385,173.54229218030696,14.800000190734863,2907700,125672000,48658500
2015-02-09,63.04087448120117,171.92076110839844,14.498666763305664,63.18501311272645,172.76931225039726,14.528667449951172,63.010529201523724,171.50908092796593,14.13266658782959,63.16983757900258,172.0383821857026,14.358667373657227,1384600,87219000,52086000
2015-02-10,62.92703628540039,173.7522735595703,14.419333457946777,62.99531456295979,174.01271928869093,14.699999809265137,62.88910905365955,171.96274116050532,14.333333015441895,62.96496930490741,172.97093637220848,14.50333309173584,1447900,96164200,80857500
2015-02-11,62.92703628540039,173.85311889648438,14.186667442321777,63.00290232441443,174.2900027113332,14.315999984741211,62.881521292204916,172.9289568809136,13.8186674118042,62.96496930490741,173.58427619331837,14.147333145141602,1904000,91087800,146536500
2015-02-12,62.957454681396484,175.52500915527344,13.525333404541016,63.040902791041006,175.58382610114808,13.53933334350586,62.93469715836123,173.8867110737457,12.885333061218262,62.957454681396484,174.6596513783707,12.904666900634766,4662900,97545900,234744000
2015-02-13,62.81331253051758,176.24754333496094,13.584667205810547,62.98779070663026,176.29795053474058,13.732666969299316,62.81331253051758,175.39058247950044,13.394000053405762,62.98779070663026,175.65104104458774,13.526666641235352,1883000,93670400,92865000
2015-02-17,62.56291961669922,176.52479553222656,13.623332977294922,62.81326371423823,176.70123355096965,13.713333129882812,62.540162114698866,175.67624442428323,13.433333396911621,62.79808818772629,175.9282804228656,13.713333129882812,5281500,76968200,59694000
2015-02-18,62.737449645996094,176.54159545898438,13.630666732788086,62.82848551720396,176.61720625566969,13.744667053222656,62.57814121221158,175.87786650212016,13.506667137145996,62.65400154433196,176.1467219833145,13.611332893371582,3813000,80652900,40704000
2015-02-19,62.68433380126953,176.41554260253906,14.11400032043457,62.8208846858032,176.78521243312542,14.162667274475098,62.661576285142445,175.7938368144923,13.583333015441895,62.76778188558295,175.93666146363097,13.666666984558105,1322700,91462500,77311500
2015-02-20,62.699466705322266,177.47415161132812,14.473999977111816,62.87394473550944,177.54976240142435,14.506667137145996,62.60843091494166,175.36535667615254,13.987333297729492,62.775326970089175,175.99547223308858,14.052000045776367,3145800,140896400,89731500
2015-02-23,62.82841873168945,177.44898986816406,13.822667121887207,62.88152148650366,177.44898986816406,14.546667098999023,62.775315976875255,176.83566801787842,13.755332946777344,62.81324899649948,177.22214462463737,14.37733268737793,3952700,74411100,127497000
2015-02-24,63.08639907836914,177.9530792236328,13.607333183288574,63.13191410673004,178.1547208695958,13.81933307647705,62.722261488170034,177.07091464968335,13.446666717529297,62.82846707952589,177.37337070875924,13.81933307647705,2542200,72472300,99054000
2015-02-25,63.14712142944336,177.8018341064453,13.583999633789062,63.162296973107665,178.31432867160214,13.809332847595215,63.02574601899935,177.45736781418313,13.505332946777344,63.078848846276244,177.82703770639273,13.662667274475098,4934600,73061700,58642500
2015-02-26,62.972625732421875,177.5918426513672,13.812666893005371,63.14710392176831,177.86909514404178,14.072667121887207,62.965037962693444,176.9785207040542,13.481332778930664,63.07124358780149,177.7094637555559,13.600000381469727,2187500,72697900,97093500
2015-02-27,63.02572250366211,176.98687744140625,13.555999755859375,63.048480022893486,177.7598177259541,13.903332710266113,62.911929119733266,176.93647024324324,13.520000457763672,62.987789446428515,177.49096224277133,13.793333053588867,4094400,108076000,58231500
2015-03-02,62.82197189331055,178.1042938232422,13.155332565307617,63.08800448735777,178.1630979510952,13.555999755859375,62.80676671703606,177.03729439761855,13.055333137512207,63.057599933884426,177.08770159855993,13.513333320617676,2476100,87491400,118831500
2015-03-03,62.74597930908203,177.37338256835938,13.303999900817871,62.86759175471654,178.15473278143884,13.349332809448242,62.73077412895453,176.49962768357278,13.021332740783691,62.806782632360736,177.66744171924972,13.120667457580566,2648100,110325800,66484500
2015-03-04,62.74597930908203,176.62564086914062,13.496000289916992,62.82959040255198,176.8440891991557,13.501333236694336,62.71557474790413,175.64266184328596,13.147333145141602,62.78398066124659,176.76846556659942,13.283332824707031,1425400,114497200,63330000
2015-03-05,62.78398132324219,176.81887817382812,13.375332832336426,62.84479044623916,177.10452755675703,13.746000289916992,62.707972819034545,176.30638354222643,13.34333324432373,62.76117935188761,176.95329311772946,13.523332595825195,1340800,76873000,73155000
2015-03-06,62.41914367675781,174.33203125,12.925333023071289,62.56355810773872,176.38200995778462,13.383333206176758,62.350731957596196,173.99597463090734,12.8100004196167,62.56355810773872,175.94512609717356,13.280667304992676,1580000,188128000,100686000
2015-03-09,62.49519348144531,175.05450439453125,12.725333213806152,62.556002649973685,175.4157644949904,12.965999603271484,62.46478889718113,174.37398164177137,12.550000190734863,62.540797458300844,174.53361296792173,12.959333419799805,1982300,89818900,101050500
2015-03-10,62.73835754394531,172.2147979736328,12.687999725341797,62.74596013168544,173.75228164128478,12.899999618530273,62.65474647602988,172.1727877012354,12.506667137145996,62.669945852434815,173.6682739162252,12.564000129699707,3766100,157121300,83695500
2015-03-11,62.806793212890625,171.8115234375,12.916000366210938,62.852402961879505,172.65167758633862,13.078666687011719,62.715585313068985,171.72750289472216,12.734000205993652,62.73838728802439,172.47523957439915,12.743332862854004,4829700,110145700,74623500
2015-03-12,62.85236358642578,173.99594116210938,12.73799991607666,63.00438052361236,174.0631422172109,12.963333129882812,62.82195903917358,172.3996404791283,12.649999618530273,62.98918114952348,172.45004768032234,12.916666984558105,8421500,93993500,62239500
2015-03-13,62.79157638549805,172.9289093017578,12.578666687011719,62.913188817835106,174.69322511136613,12.783332824707031,62.76877441687713,171.87871674137187,12.48799991607666,62.79157638549805,173.7186561583254,12.596667289733887,2114500,162410900,81514500
2015-03-16,62.91317367553711,175.23939514160156,13.046667098999023,62.989187951413236,175.3318126325115,13.060667037963867,62.83716519873604,172.9541742934087,12.653332710266113,62.95118081347517,173.6683106158707,12.800000190734863,1203700,136099200,84432000
2015-03-17,62.966392517089844,174.71852111816406,12.982000350952148,62.966392517089844,175.10498497738496,13.247332572937012,62.89038402540744,173.89516054554014,12.929332733154297,62.92078858189564,174.49167583225835,13.028667449951172,1471300,94510400,73411500
2015-03-18,63.35407257080078,176.81887817382812,13.380666732788086,63.35407257080078,177.49940110010934,13.392000198364258,62.91321499709314,173.59267594519036,12.87399959564209,63.03483327911409,174.23959834043055,12.997332572937012,5534300,228808500,72313500
2015-03-19,63.164031982421875,176.0122833251953,13.043333053588867,63.33125417731748,176.82723382488118,13.63933277130127,63.12603062844938,175.6174098740183,12.968667030334473,63.316054795543955,176.39875985050645,13.466667175292969,1208100,117917300,127128000
2015-03-20,63.33126449584961,177.56591796875,13.20533275604248,63.33886708751374,178.08070013905265,13.265999794006348,63.202049432950915,176.78952750938438,13.041333198547363,63.202049432950915,176.97518749716295,13.16333293914795,1011200,177715100,64042500
2015-03-23,63.361637115478516,177.21994018554688,13.308667182922363,63.3692397033093,178.15667467017747,13.366666793823242,63.255224082149056,177.21994018554688,13.164667129516602,63.361637115478516,177.57437852068273,13.233332633972168,1572700,71784500,39474000
2015-03-24,63.468082427978516,176.22409057617188,13.447999954223633,63.50608958738709,177.5574479512043,13.586000442504883,63.338867364514726,176.15657669135453,13.316666603088379,63.3996764999371,177.09331091814005,13.438667297363281,2300500,77805300,54748500
2015-03-25,63.36927032470703,173.64183044433594,12.953332901000977,63.544089335763715,176.67145817375905,13.239333152770996,63.35406514169799,173.59964550993325,12.846667289733887,63.544089335763715,176.435165882462,13.218000411987305,1559900,159521700,85956000
2015-03-26,63.164031982421875,173.228271484375,12.694000244140625,63.285650232919544,174.15655866084768,12.986000061035156,63.103222857173044,172.2577736327025,12.646666526794434,63.278047642494094,172.96666316303305,12.928000450134277,2342500,153067200,61920000
2015-03-27,63.22482681274414,173.62489318847656,12.333333015441895,63.30843789128776,173.8021058986203,12.619333267211914,63.186819668287576,172.9160037170245,12.09333324432373,63.22482681274415,173.11011099741302,12.604666709899902,6542300,118939000,129073500
2015-03-30,63.30084991455078,175.74313354492188,12.704667091369629,63.33125447731923,176.0469397170288,12.816666603088379,63.247643379475356,174.65450227310006,12.119999885559082,63.3160550954737,174.67137109374434,12.390000343322754,1634800,96180400,151342500
2015-03-31,63.36927032470703,174.20716857910156,12.584667205810547,63.42247686708231,175.6165001736224,12.917332649230957,63.270454032382816,174.14810197069133,12.560667037963867,63.31606378233176,174.9076107339904,12.902000427246094,1996000,126768700,75399000
2015-04-01,63.621429443359375,173.59112548828125,12.505999565124512,63.65190382199418,174.1987376618791,12.819999694824219,63.49953192882016,172.58687723255818,12.403332710266113,63.51477202433427,174.1734215610591,12.579999923706055,3132700,137303600,56919000
2015-04-02,63.53760528564453,174.2156219482422,12.733332633972168,63.651882714531396,174.67132464674512,12.881999969482422,63.51475096234545,173.33795418355362,12.666666984558105,63.64426266930121,173.52361417697009,12.682000160217285,791200,86900900,75156000
2015-04-06,63.5909309387207,175.38870239257812,13.539999961853027,63.69758831728066,175.91191914730658,13.850000381469727,63.529982204574665,173.17767636250596,13.166666984558105,63.68996827241461,173.3126913180417,13.199999809265137,1768800,114368200,186837000
2015-04-07,63.62907791137695,174.92453002929688,13.550000190734863,63.644318015090285,176.17350512872648,13.670666694641113,63.48433180047952,174.89077951394418,13.409333229064941,63.537660538683106,175.413996202159,13.500666618347168,977400,81236300,65218500
2015-04-08,63.58332824707031,175.51524353027344,13.844667434692383,63.64427699785053,175.96251185766056,14.0600004196167,63.49190512089998,174.75573467768095,13.724666595458984,63.62903690395908,175.1523707984899,13.880000114440918,3470700,89351900,94546500
2015-04-09,63.446224212646484,176.29165649414062,14.005999565124512,63.59859615623794,176.52794873952502,14.024666786193848,63.385275435209905,174.84858691532614,13.7413330078125,63.59859615623794,175.34648751260312,13.895333290100098,1025400,85548900,57003000
2015-04-10,63.415809631347656,177.25369262695312,14.0600004196167,63.52246718625269,177.29589042665796,14.109999656677246,63.38533521388896,176.34228711352395,13.933333396911621,63.499612826258875,176.5448159489702,13.989999771118164,4290100,72722900,61015500
2015-04-13,63.430999755859375,176.4519500732422,13.985333442687988,63.499562781805835,177.75156992899937,14.199999809265137,63.385285259498836,176.40131787467257,13.936667442321777,63.46147414930099,177.11019440856307,14.029333114624023,6046400,74436600,56373000
2015-04-14,63.545230865478516,176.78956604003906,13.830666542053223,63.68235681721625,176.9752260682816,13.965999603271484,63.53761081958464,175.6165392490312,13.699999809265137,63.636648166637,176.24946765159575,13.904666900634766,1398100,75099900,45390000
2015-04-15,63.60618591308594,177.5828399658203,13.85533332824707,63.67475471440986,178.09762229028684,13.97266674041748,63.58333158344233,177.17776936070376,13.773332595825195,63.65190038476625,177.26216497204413,13.830666542053223,1022400,99529300,29286000
2015-04-16,63.5909309387207,177.53221130371094,13.779999732971191,63.65949390534159,178.0469936384826,13.944666862487793,63.522362159708614,177.04274507745572,13.752667427062988,63.62140530579372,177.24528682254973,13.846667289733887,1289900,68934900,24886500
2015-04-17,63.6976203918457,175.4899444580078,13.78600025177002,63.735714822967,176.5701412263734,13.791999816894531,63.537634243445666,174.69667213940406,13.566666603088379,63.57572286217284,176.32541457850857,13.666000366210938,1693900,191113200,37048500
2015-04-20,63.62907791137695,177.09336853027344,13.684666633605957,63.68240664958054,177.43092518721735,13.856666564941406,63.5528948299999,176.34229402315628,13.59000015258789,63.65193806694695,176.42667674891175,13.785332679748535,2463600,92189500,38389500
2015-04-21,63.55281448364258,176.8824005126953,13.96066665649414,63.62899746870564,177.94571562009983,14.050000190734863,63.507105855082585,176.57859435672808,13.620667457580566,63.59852892459177,177.78537169376136,13.720000267028809,1788000,72559800,51487500
2015-04-22,63.31669616699219,177.7516326904297,14.629332542419434,63.537631069191036,177.93729273537733,14.791999816894531,63.31669616699218,176.29166843907197,14.112667083740234,63.530011020868635,177.2284030742306,14.166666984558105,1501300,78264600,117945000
2015-04-23,63.43855667114258,178.1988983154297,14.573332786560059,63.51474549209967,178.85714287286254,14.76533317565918,63.33951934124573,177.22840029985707,14.476667404174805,63.377613751724276,177.34654642870495,14.5513334274292,5518000,102585900,66168000
2015-04-24,63.53760528564453,178.61236572265625,14.562000274658203,63.598554022703055,178.88242131857206,14.720000267028809,63.48427659381619,178.1566630007478,14.534000396728516,63.52236519518416,178.62081300812835,14.699999809265137,1597900,61327400,36417000
2015-04-27,63.491943359375,177.86976623535156,15.436667442321777,63.56813224993197,179.31283580983435,15.916666984558105,63.44623467495785,177.6756589167558,14.800000190734863,63.56813224993197,179.18625527767327,14.837332725524902,1591400,79358100,175089000
2015-04-28,63.2938117980957,178.43516540527344,15.36533260345459,63.453797862581034,178.48579761378636,15.699999809265137,63.278571708683145,176.65452643645938,15.20199966430664,63.43855777316848,177.8444348443551,15.649999618530273,1217700,86863500,91281000
2015-04-29,63.095741271972656,177.70094299316406,15.49666690826416,63.171924293875406,178.30854227095188,15.664667129516602,63.019558250069906,176.88235475349106,15.175333023071289,63.103361317880534,177.5321518236559,15.33666706085205,1905200,125684900,59041500
2015-04-30,63.16431427001953,175.9203338623047,15.069999694824219,63.16431427001953,177.51531281710672,15.526000022888184,62.90528500341647,175.21144431142343,15.011333465576172,62.99670812322797,177.1186766806833,15.359333038330078,4229900,161304900,58678500
2015-05-01,62.97275161743164,177.82754516601562,15.0686674118042,63.071979311376346,177.86974296353551,15.451333045959473,62.91168573335956,176.61232070841828,14.694000244140625,63.01854811870409,176.7135851208981,15.329333305358887,7173200,103399700,79225500
2015-05-04,62.88116455078125,178.3339080810547,15.36733341217041,63.04909285160226,178.9246386654679,15.648667335510254,62.8659009886904,178.1482480578161,15.140666961669922,63.02619459668382,178.25794688830365,15.211999893188477,1190000,70927200,66519000
2015-05-05,62.78194808959961,176.29165649414062,15.529999732971191,62.91170877310176,178.45206297288033,15.966667175292969,62.69798392414166,176.14819426494023,15.275333404541016,62.91170877310176,178.0891773179933,15.850666999816895,4175700,113326200,86953500
2015-05-06,62.60631561279297,175.56593322753906,15.362000465393066,62.743710838072914,177.160912641842,15.631333351135254,62.55288445982627,174.48573621028436,15.213333129882812,62.743710838072914,176.84867201439056,15.606666564941406,3938900,135060200,79063500
2015-05-07,62.736114501953125,176.266357421875,15.786666870117188,62.781910992937036,176.69675702803127,15.831999778747559,62.65215038610801,175.12709388802313,14.683333396911621,62.66741394191534,175.46465059206156,14.733332633972168,3602900,88244900,141838500
2015-05-08,62.90401077270508,178.58705139160156,15.77400016784668,63.0108730797464,178.78959309054744,15.894000053405762,62.85820848143096,177.87817476073045,15.579999923706055,62.95744192622574,177.96257035453118,15.732666969299316,1735900,155877300,70023000
2015-05-11,62.575801849365234,177.7347412109375,15.965999603271484,62.835322983765806,178.81493802556807,16.191999435424805,62.52999954880738,177.6587928904467,15.687333106994629,62.781891819415094,178.5448952603913,15.752667427062988,929200,75708100,85084500
2015-05-12,62.499481201171875,177.20306396484375,16.31599998474121,62.613978243933126,177.75160961806452,16.42333221435547,62.40025353667826,176.05535332548808,15.879332542419434,62.47658295733192,176.89082341930757,16.007333755493164,2139600,119727600,95451000
2015-05-13,62.46896743774414,177.23678588867188,16.211999893188477,62.71323097649023,178.24946848012038,16.553333282470703,62.43844031896417,177.0004937132325,16.149999618530273,62.675063342670335,177.61654025084533,16.507333755493164,2372000,94667900,81603000
2015-05-14,62.591060638427734,179.0850067138672,16.273332595825195,62.63685711194113,179.17783673799468,16.326000213623047,62.51473124138549,177.98792812244147,16.083332061767578,62.55289302812676,178.26641819482387,16.321332931518555,1485300,95934000,43438500
2015-05-15,62.842960357666016,179.27902221679688,16.589332580566406,62.87349328482316,179.42248439509152,16.626667022705078,62.697930409559675,178.7895562030497,16.166667938232422,62.713199784918444,179.27902221679688,16.261999130249023,1402700,76510100,67914000
2015-05-18,62.613990783691406,179.8360595703125,16.583332061767578,62.78955372756034,180.08922062644353,16.65999984741211,62.60635609302859,179.0427872558722,16.399999618530273,62.78955372756034,179.11030116316087,16.46666717529297,3747700,74549700,50298000
2015-05-19,62.4765739440918,179.7769775390625,16.47599983215332,62.56817272979852,180.23269318759847,16.733333587646484,62.40787922248226,179.49005309485005,16.40999984741211,62.43841215105117,179.95420315281783,16.562000274658203,4856500,72114600,55113000
2015-05-20,62.4765739440918,179.65037536621094,16.290000915527344,62.56053804176613,180.40988418630758,16.516000747680664,62.42314277498638,179.32968756898995,16.091333389282227,62.49947218462832,179.87822028606428,16.475332260131836,4097400,76857500,56334000
2015-05-21,62.6750373840332,180.173583984375,16.374666213989258,62.7132050020449,180.38456007803353,16.441333770751953,62.55290566524445,179.3381140177821,16.157333374023438,62.59107328325616,179.506905194276,16.20199966430664,2314100,64764600,29559000
2015-05-22,62.63688659667969,179.7432403564453,16.51533317565918,62.65978484421516,180.20737757187848,16.573333740234375,62.52239535900231,179.6757264451004,16.333999633789062,62.63688659667969,179.7854252836942,16.358667373657227,816600,57433500,33346500
2015-05-26,62.78954315185547,177.81065368652344,16.497333526611328,62.82770495161662,179.67568806780469,16.799999237060547,62.613980237556774,177.3887014884648,16.433332443237305,62.6368784821258,179.245288584531,16.511999130249023,1178300,124308600,52480500
2015-05-27,62.82005310058594,179.4984893798828,16.495332717895508,62.85058019980063,179.73478161605163,16.633333206176758,62.69792140948895,177.86131254574096,16.3700008392334,62.804783727419036,178.27483039751695,16.567333221435547,2564500,93214000,51123000
2015-05-28,62.82770538330078,179.29591369628906,16.76333236694336,62.88113656218286,179.40561249923465,16.786666870117188,62.78190889384806,178.59547158028667,16.336666107177734,62.84297476215951,179.18620201638575,16.468666076660156,1073300,74974600,54709500
2015-05-29,62.85061264038086,178.1820068359375,16.719999313354492,62.94221145598269,179.27063804363135,16.857999801635742,62.81245083488536,177.91196407495116,16.6286678314209,62.91167851744874,179.22845311754335,16.733333587646484,2494300,124919600,56839500
2015-06-01,62.64104080200195,178.54486083984375,16.6299991607666,62.86284738129031,179.19465795916594,16.773332595825195,62.610446187411206,177.7431413549046,16.49799919128418,62.86284738129031,178.85710134852997,16.76066780090332,1362800,93338800,37576500
2015-06-02,62.46512985229492,178.36764526367188,16.55666732788086,62.58750832363796,179.0680875031791,16.626667022705078,62.41159072991401,177.44779250262843,16.420000076293945,62.56456381909282,178.08072084082602,16.594667434692383,1510000,91531000,32022000
2015-06-03,62.189796447753906,178.84027099609375,16.599332809448242,62.35806396152336,179.47319948045575,16.71466636657715,62.12096292048159,178.34237034553342,16.46733283996582,62.35041384671715,178.9077849129946,16.546667098999023,1390000,87820900,26722500
2015-06-04,62.34273147583008,177.3296661376953,16.39466667175293,62.41921507117712,178.7896173948003,16.6200008392334,62.258597770351045,177.00897829001065,16.380666732788086,62.273892155290746,178.12293847020274,16.5,1111300,151882800,36804000
2015-06-05,62.09797286987305,177.0258331298828,16.609333038330078,62.2203454403873,177.70939364722437,16.64666748046875,62.02913355775838,176.35914142946754,16.3786678314209,62.15915623746839,177.17772974397673,16.399999618530273,4115300,121704700,45330000
2015-06-08,62.17445373535156,175.9372100830078,17.086000442504883,62.21269260901003,177.0680519221779,17.25,62.128564752832084,175.86126176695518,16.687332153320312,62.159153517629534,176.91614241311163,16.72333335876465,4954500,89063300,75255000
2015-06-09,61.99088668823242,175.91189575195312,17.066667556762695,62.1056091347566,176.46044141966388,17.182666778564453,61.960292090718376,175.270532948327,16.94266700744629,62.1056091347566,175.91189575195312,17.02666664123535,2883300,105034700,39166500
2015-06-10,61.8608283996582,178.02163696289062,16.713333129882812,61.95261214800007,178.40983866661782,16.933332443237305,61.82258954767243,176.62919980394153,16.566667556762695,61.891422982438826,176.68826641803238,16.793333053588867,1222800,134551300,51817500
2015-06-11,62.15151596069336,178.59547424316406,16.76066780090332,62.15916023505717,178.9836630168352,16.95800018310547,61.90676496860082,178.2325886918197,16.69533348083496,61.95265395607944,178.46888086978248,16.884000778198242,1815900,73876400,30661500
2015-06-12,62.10565948486328,177.2283935546875,16.71266746520996,62.27392698994646,178.4689342988575,16.8973331451416,62.044476075555565,176.94990350222469,16.680667877197266,62.08271497695694,177.76005755274943,16.680667877197266,1785100,135382400,21334500
2015-06-15,62.113285064697266,176.46885681152344,16.691999435424805,62.28155250331527,176.75578122878008,16.75200080871582,62.09799067724346,175.35489677705442,16.400667190551758,62.243307781692906,176.0722206971558,16.64666748046875,2082900,124384200,32793000
2015-06-16,62.27394485473633,177.430908203125,16.874666213989258,62.273944854736335,177.51530379776298,16.895999908447266,62.128627651199274,176.13973544231493,16.606666564941406,62.21275559254745,176.3169481633109,16.67533302307129,2250700,85308200,29770500
2015-06-17,62.29685592651367,177.71786499023438,17.360666275024414,62.31215615151191,178.33392461398537,17.624000549316406,62.0291603423054,176.6798659473234,16.801332473754883,62.24331680967202,177.71786499023438,16.81133270263672,865700,126708600,82693500
2015-06-18,62.2509765625,179.56597900390625,17.459333419799805,62.289221295592164,180.03856341233546,17.56399917602539,62.105653579142135,177.75158967648136,17.334667205810547,62.23568217045932,178.32543849329988,17.46666717529297,1210300,165867900,41740500
2015-06-19,62.4268798828125,178.76882934570312,17.500667572021484,62.449824383287606,179.39636085395412,17.586666107177734,62.34274615752002,178.38722776808328,17.34000015258789,62.37334076992871,179.32004312634902,17.49333381652832,1176700,130478700,36945000
2015-06-22,62.12857437133789,179.68470764160156,17.319332122802734,62.327430549923996,180.27831162176682,17.626667022705078,62.11327415124714,179.47270529585708,17.04599952697754,62.27389145025478,179.70167145234808,17.476667404174805,1020000,70696000,68416500
2015-06-23,61.98323440551758,179.81192016601562,17.844667434692383,62.12855727978038,180.1511317137006,17.866666793823242,61.95263980907686,179.41336762433167,17.238000869750977,61.983234405517585,179.89672628783623,17.35466766357422,1096000,68476800,58062000
